time,V(N001),V(N002),I(V1),I(R1),I(C1),I(L1)
0.0004631,1,-0.0982895,-0.000109829,-0.000109829,1.41464e-05,-0.000123975
0.0004632,1,-0.0997042,-0.00010997,-0.00010997,4.17599e-06,-0.000114146
0.0004633,1,-0.100122,-0.000110012,-0.000110012,-5.83618e-06,-0.000104176
0.0004634,1,-0.0995382,-0.000109954,-0.000109954,-1.579e-05,-9.41638e-05
0.0004635,1,-0.0979592,-0.000109796,-0.000109796,-2.55859e-05,-8.421e-05
0.0004636,1,-0.0954006,-0.00010954,-0.00010954,-3.5126e-05,-7.44141e-05
0.0004637,1,-0.091888,-0.000109189,-0.000109189,-4.43148e-05,-6.4874e-05
0.0004638,1,-0.0874565,-0.000108746,-0.000108746,-5.30604e-05,-5.56852e-05
0.0004639,1,-0.0821505,-0.000108215,-0.000108215,-6.12755e-05,-4.69396e-05
0.000464,1,-0.0760229,-0.000107602,-0.000107602,-6.88778e-05,-3.87245e-05
0.0004641,1,-0.0691351,-0.000106914,-0.000106914,-7.57913e-05,-3.11222e-05
0.0004642,1,-0.061556,-0.000106156,-0.000106156,-8.19469e-05,-2.42087e-05
0.0004643,1,-0.0533613,-0.000105336,-0.000105336,-8.7283e-05,-1.80531e-05
0.0004644,1,-0.044633,-0.000104463,-0.000104463,-9.17463e-05,-1.2717e-05
0.0004645,1,-0.0354584,-0.000103546,-0.000103546,-9.52921e-05,-8.25369e-06
0.0004646,1,-0.0259292,-0.000102593,-0.000102593,-9.78851e-05,-4.70785e-06
0.0004647,1,-0.0161407,-0.000101614,-0.000101614,-9.94991e-05,-2.11494e-06
0.0004648,1,-0.00619075,-0.000100619,-0.000100619,-0.000100118,-5.00869e-07
0.0004649,1,0.00382107,-9.96179e-05,-9.96179e-05,-9.97361e-05,1.18207e-07
0.000465,1,0.0137947,-9.86205e-05,-9.86205e-05,-9.83566e-05,-2.639e-07
0.0004651,1,0.0236303,-9.7637e-05,-9.7637e-05,-9.59936e-05,-1.64337e-06
0.0004652,1,0.0332297,-9.6677e-05,-9.6677e-05,-9.26706e-05,-4.0064e-06
0.0004653,1,0.0424968,-9.57503e-05,-9.57503e-05,-8.8421e-05,-7.32937e-06
0.0004654,1,0.0513389,-9.48661e-05,-9.48661e-05,-8.32871e-05,-1.1579e-05
0.0004655,1,0.0596676,-9.40332e-05,-9.40332e-05,-7.73203e-05,-1.67129e-05
0.0004656,1,0.0673996,-9.326e-05,-9.326e-05,-7.05804e-05,-2.26797e-05
0.0004657,1,0.0744576,-9.25542e-05,-9.25542e-05,-6.31346e-05,-2.94196e-05
0.0004658,1,0.0807711,-9.19229e-05,-9.19229e-05,-5.50575e-05,-3.68654e-05
0.0004659,1,0.0862768,-9.13723e-05,-9.13723e-05,-4.64298e-05,-4.49425e-05
0.000466,1,0.0909198,-9.0908e-05,-9.0908e-05,-3.73378e-05,-5.35702e-05
0.0004661,1,0.0946536,-9.05346e-05,-9.05346e-05,-2.78725e-05,-6.26622e-05
0.0004662,1,0.0974408,-9.02559e-05,-9.02559e-05,-1.81284e-05,-7.21275e-05
0.0004663,1,0.0992537,-9.00746e-05,-9.00746e-05,-8.203e-06,-8.18716e-05
0.0004664,1,0.100074,-8.99926e-05,-8.99926e-05,1.8044e-06,-9.1797e-05
0.0004665,1,0.0998935,-9.00106e-05,-9.00106e-05,1.17938e-05,-0.000101804
0.0004666,1,0.0987142,-9.01286e-05,-9.01286e-05,2.16652e-05,-0.000111794
0.0004667,1,0.0965476,-9.03452e-05,-9.03452e-05,3.13199e-05,-0.000121665
0.0004668,1,0.0934157,-9.06584e-05,-9.06584e-05,4.06615e-05,-0.00013132
0.0004669,1,0.0893495,-9.1065e-05,-9.1065e-05,4.95964e-05,-0.000140661
0.000467,1,0.0843899,-9.1561e-05,-9.1561e-05,5.80354e-05,-0.000149596
0.0004671,1,0.0785863,-9.21414e-05,-9.21414e-05,6.58941e-05,-0.000158035
0.0004672,1,0.0719969,-9.28003e-05,-9.28003e-05,7.30938e-05,-0.000165894
0.0004673,1,0.0646875,-9.35312e-05,-9.35312e-05,7.95625e-05,-0.000173094
0.0004674,1,0.0567313,-9.43269e-05,-9.43269e-05,8.52356e-05,-0.000179563
0.0004675,1,0.0482077,-9.51792e-05,-9.51792e-05,9.00564e-05,-0.000185236
0.0004676,1,0.0392021,-9.60798e-05,-9.60798e-05,9.39766e-05,-0.000190056
0.0004677,1,0.0298044,-9.70196e-05,-9.70196e-05,9.69571e-05,-0.000193977
0.0004678,1,0.0201087,-9.79891e-05,-9.79891e-05,9.89679e-05,-0.000196957
0.0004679,1,0.0102119,-9.89788e-05,-9.89788e-05,9.99891e-05,-0.000198968
0.000468,1,0.000213006,-9.99787e-05,-9.99787e-05,0.00010001,-0.000199989
0.0004681,1,-0.00978804,-0.000100979,-0.000100979,9.90316e-05,-0.00020001
0.0004682,1,-0.0196912,-0.000101969,-0.000101969,9.70625e-05,-0.000199032
0.0004683,1,-0.0293974,-0.00010294,-0.00010294,9.41228e-05,-0.000197063
0.0004684,1,-0.0388097,-0.000103881,-0.000103881,9.02418e-05,-0.000194123
0.0004685,1,-0.0478339,-0.000104783,-0.000104783,8.54584e-05,-0.000190242
0.0004686,1,-0.0563797,-0.000105638,-0.000105638,7.98204e-05,-0.000185458
0.0004687,1,-0.0643618,-0.000106436,-0.000106436,7.33842e-05,-0.00017982
0.0004688,1,-0.0717002,-0.00010717,-0.00010717,6.62142e-05,-0.000173384
0.0004689,1,-0.0783216,-0.000107832,-0.000107832,5.83821e-05,-0.000166214
0.000469,1,-0.0841598,-0.000108416,-0.000108416,4.99661e-05,-0.000158382
0.0004691,1,-0.0891564,-0.000108916,-0.000108916,4.10504e-05,-0.000149966
0.0004692,1,-0.0932615,-0.000109326,-0.000109326,3.17243e-05,-0.00014105
0.0004693,1,-0.0964339,-0.000109643,-0.000109643,2.20809e-05,-0.000131724
0.0004694,1,-0.098642,-0.000109864,-0.000109864,1.22167e-05,-0.000122081
0.0004695,1,-0.0998637,-0.000109986,-0.000109986,2.23032e-06,-0.000112217
0.0004696,1,-0.100087,-0.000110009,-0.000110009,-7.77835e-06,-0.00010223
0.0004697,1,-0.0993089,-0.000109931,-0.000109931,-1.77092e-05,-9.22217e-05
0.0004698,1,-0.0975379,-0.000109754,-0.000109754,-2.7463e-05,-8.22908e-05
0.0004699,1,-0.0947916,-0.000109479,-0.000109479,-3.69422e-05,-7.2537e-05
0.00047,1,-0.0910974,-0.00010911,-0.00010911,-4.60519e-05,-6.30578e-05
0.0004701,1,-0.0864922,-0.000108649,-0.000108649,-5.47012e-05,-5.39481e-05
0.0004702,1,-0.0810221,-0.000108102,-0.000108102,-6.28034e-05,-4.52988e-05
0.0004703,1,-0.0747418,-0.000107474,-0.000107474,-7.02775e-05,-3.71966e-05
0.0004704,1,-0.067714,-0.000106771,-0.000106771,-7.7049e-05,-2.97225e-05
0.0004705,1,-0.0600091,-0.000106001,-0.000106001,-8.30499e-05,-2.2951e-05
0.0004706,1,-0.0517041,-0.00010517,-0.00010517,-8.82203e-05,-1.69501e-05
0.0004707,1,-0.0428821,-0.000104288,-0.000104288,-9.25085e-05,-1.17797e-05
0.0004708,1,-0.0336313,-0.000103363,-0.000103363,-9.58716e-05,-7.49151e-06
0.0004709,1,-0.0240441,-0.000102404,-0.000102404,-9.8276e-05,-4.12839e-06
0.000471,1,-0.0142165,-0.000101422,-0.000101422,-9.96977e-05,-1.72398e-06
0.0004711,1,-0.00424673,-0.000100425,-0.000100425,-0.000100122,-3.02325e-07
0.0004712,1,0.0057655,-9.94234e-05,-9.94234e-05,-9.95458e-05,1.22348e-07
0.0004713,1,0.0157201,-9.8428e-05,-9.8428e-05,-9.79738e-05,-4.54202e-07
0.0004714,1,0.0255175,-9.74483e-05,-9.74483e-05,-9.5422e-05,-2.02621e-06
0.0004715,1,0.0350597,-9.6494e-05,-9.6494e-05,-9.19161e-05,-4.57796e-06
0.0004716,1,0.0442513,-9.55749e-05,-9.55749e-05,-8.74909e-05,-8.08392e-06
0.0004717,1,0.0530004,-9.47e-05,-9.47e-05,-8.21909e-05,-1.25091e-05
0.0004718,1,0.0612195,-9.38781e-05,-9.38781e-05,-7.6069e-05,-1.78091e-05
0.0004719,1,0.0688264,-9.31174e-05,-9.31174e-05,-6.91863e-05,-2.3931e-05
0.000472,1,0.075745,-9.24255e-05,-9.24255e-05,-6.16118e-05,-3.08137e-05
0.0004721,1,0.0819062,-9.18094e-05,-9.18094e-05,-5.34212e-05,-3.83882e-05
0.0004722,1,0.0872483,-9.12752e-05,-9.12752e-05,-4.46964e-05,-4.65788e-05
0.0004723,1,0.0917179,-9.08282e-05,-9.08282e-05,-3.55246e-05,-5.53036e-05
0.0004724,1,0.0952704,-9.0473e-05,-9.0473e-05,-2.59976e-05,-6.44754e-05
0.0004725,1,0.0978701,-9.0213e-05,-9.0213e-05,-1.62105e-05,-7.40024e-05
0.0004726,1,0.0994912,-9.00509e-05,-9.00509e-05,-6.26142e-06,-8.37895e-05
0.0004727,1,0.100117,-8.99883e-05,-8.99883e-05,3.75032e-06,-9.37386e-05
0.0004728,1,0.0997423,-9.00258e-05,-9.00258e-05,1.37245e-05,-0.00010375
0.0004729,1,0.0983699,-9.0163e-05,-9.0163e-05,2.35615e-05,-0.000113725
0.000473,1,0.0960137,-9.03986e-05,-9.03986e-05,3.31629e-05,-0.000123562
0.0004731,1,0.0926974,-9.07303e-05,-9.07303e-05,4.24326e-05,-0.000133163
0.0004732,1,0.0884541,-9.11546e-05,-9.11546e-05,5.12781e-05,-0.000142433
0.0004733,1,0.0833263,-9.16674e-05,-9.16674e-05,5.96107e-05,-0.000151278
0.0004734,1,0.0773653,-9.22635e-05,-9.22635e-05,6.73472e-05,-0.000159611
0.0004735,1,0.0706306,-9.29369e-05,-9.29369e-05,7.44103e-05,-0.000167347
0.0004736,1,0.0631895,-9.3681e-05,-9.3681e-05,8.07292e-05,-0.00017441
0.0004737,1,0.0551166,-9.44883e-05,-9.44883e-05,8.62409e-05,-0.000180729
0.0004738,1,0.0464925,-9.53507e-05,-9.53507e-05,9.08901e-05,-0.000186241
0.0004739,1,0.0374035,-9.62597e-05,-9.62597e-05,9.46305e-05,-0.00019089
0.000474,1,0.0279404,-9.7206e-05,-9.7206e-05,9.74245e-05,-0.00019463
0.0004741,1,0.018198,-9.81802e-05,-9.81802e-05,9.92443e-05,-0.000197425
0.0004742,1,0.00827356,-9.91726e-05,-9.91726e-05,0.000100072,-0.000199244
0.0004743,1,-0.00173361,-0.000100173,-0.000100173,9.98983e-05,-0.000200072
0.0004744,1,-0.0117234,-0.000101172,-0.000101172,9.8726e-05,-0.000199898
0.0004745,1,-0.021596,-0.00010216,-0.00010216,9.65664e-05,-0.000198726
0.0004746,1,-0.0312527,-0.000103125,-0.000103125,9.34411e-05,-0.000196566
0.0004747,1,-0.0405968,-0.00010406,-0.00010406,8.93814e-05,-0.000193441
0.0004748,1,-0.0495349,-0.000104953,-0.000104953,8.44279e-05,-0.000189381
0.0004749,1,-0.0579777,-0.000105798,-0.000105798,7.86302e-05,-0.000184428
0.000475,1,-0.0658407,-0.000106584,-0.000106584,7.20461e-05,-0.00017863
0.0004751,1,-0.0730454,-0.000107305,-0.000107305,6.47416e-05,-0.000172046
0.0004752,1,-0.0795195,-0.000107952,-0.000107952,5.67896e-05,-0.000164742
0.0004753,1,-0.0851985,-0.00010852,-0.00010852,4.82698e-05,-0.00015679
0.0004754,1,-0.0900254,-0.000109003,-0.000109003,3.92672e-05,-0.00014827
0.0004755,1,-0.0939522,-0.000109395,-0.000109395,2.9872e-05,-0.000139267
0.0004756,1,-0.0969394,-0.000109694,-0.000109694,2.01781e-05,-0.000129872
0.0004757,1,-0.0989572,-0.000109896,-0.000109896,1.02823e-05,-0.000120178
0.0004758,1,-0.0999854,-0.000109999,-0.000109999,2.83806e-07,-0.000110282
0.0004759,1,-0.100014,-0.000110001,-0.000110001,-9.71757e-06,-0.000100284
0.000476,1,-0.099042,-0.000109904,-0.000109904,-1.96218e-05,-9.02824e-05
0.0004761,1,-0.0970799,-0.000109708,-0.000109708,-2.93298e-05,-8.03782e-05
0.0004762,1,-0.0941469,-0.000109415,-0.000109415,-3.87444e-05,-7.06702e-05
0.0004763,1,-0.0902724,-0.000109027,-0.000109027,-4.77717e-05,-6.12556e-05
0.0004764,1,-0.0854953,-0.00010855,-0.00010855,-5.63212e-05,-5.22283e-05
0.0004765,1,-0.0798631,-0.000107986,-0.000107986,-6.43075e-05,-4.36788e-05
0.0004766,1,-0.0734324,-0.000107343,-0.000107343,-7.16508e-05,-3.56925e-05
0.0004767,1,-0.0662673,-0.000106627,-0.000106627,-7.82775e-05,-2.83492e-05
0.0004768,1,-0.0584396,-0.000105844,-0.000105844,-8.41215e-05,-2.17225e-05
0.0004769,1,-0.0500274,-0.000105003,-0.000105003,-8.91242e-05,-1.58785e-05
0.000477,1,-0.041115,-0.000104111,-0.000104111,-9.32357e-05,-1.08758e-05
0.0004771,1,-0.0317914,-0.000103179,-0.000103179,-9.64148e-05,-6.7643e-06
0.0004772,1,-0.0221499,-0.000102215,-0.000102215,-9.86298e-05,-3.58516e-06
0.0004773,1,-0.012287,-0.000101229,-0.000101229,-9.98585e-05,-1.37016e-06
0.0004774,1,-0.0023011,-0.00010023,-0.00010023,-0.000100089,-1.41468e-07
0.0004775,1,0.00770776,-9.92292e-05,-9.92292e-05,-9.93179e-05,8.86425e-08
0.0004776,1,0.0176395,-9.8236e-05,-9.8236e-05,-9.75539e-05,-6.82134e-07
0.0004777,1,0.0273949,-9.72605e-05,-9.72605e-05,-9.48144e-05,-2.44609e-06
0.0004778,1,0.0368764,-9.63124e-05,-9.63124e-05,-9.11268e-05,-5.18558e-06
0.0004779,1,0.0459891,-9.54011e-05,-9.54011e-05,-8.65279e-05,-8.87322e-06
0.000478,1,0.0546418,-9.45358e-05,-9.45358e-05,-8.10637e-05,-1.34721e-05
0.0004781,1,0.0627482,-9.37252e-05,-9.37252e-05,-7.47889e-05,-1.89363e-05
0.0004782,1,0.0702271,-9.29773e-05,-9.29773e-05,-6.77662e-05,-2.52111e-05
0.0004783,1,0.0770037,-9.22996e-05,-9.22996e-05,-6.00658e-05,-3.22338e-05
0.0004784,1,0.0830103,-9.1699e-05,-9.1699e-05,-5.17648e-05,-3.99342e-05
0.0004785,1,0.0881868,-9.11813e-05,-9.11813e-05,-4.29461e-05,-4.82352e-05
0.0004786,1,0.0924814,-9.07519e-05,-9.07519e-05,-3.36979e-05,-5.70539e-05
0.0004787,1,0.0958512,-9.04149e-05,-9.04149e-05,-2.41128e-05,-6.63021e-05
0.0004788,1,0.0982625,-9.01738e-05,-9.01738e-05,-1.42866e-05,-7.58872e-05
0.0004789,1,0.0996911,-9.00309e-05,-9.00309e-05,-4.31747e-06,-8.57134e-05
0.000479,1,0.100123,-8.99877e-05,-8.99877e-05,5.69482e-06,-9.56825e-05
0.0004791,1,0.0995534,-9.00447e-05,-9.00447e-05,1.56502e-05,-0.000105695
0.0004792,1,0.0979884,-9.02012e-05,-9.02012e-05,2.5449e-05,-0.00011565
0.0004793,1,0.0954435,-9.04557e-05,-9.04557e-05,3.49933e-05,-0.000125449
0.0004794,1,0.0919441,-9.08056e-05,-9.08056e-05,4.41878e-05,-0.000134993
0.0004795,1,0.0875254,-9.12475e-05,-9.12475e-05,5.29403e-05,-0.000144188
0.0004796,1,0.0822313,-9.17769e-05,-9.17769e-05,6.11634e-05,-0.00015294
0.0004797,1,0.076115,-9.23885e-05,-9.23885e-05,6.87749e-05,-0.000161163
0.0004798,1,0.0692375,-9.30763e-05,-9.30763e-05,7.56987e-05,-0.000168775
0.0004799,1,0.0616676,-9.38332e-05,-9.38332e-05,8.18654e-05,-0.000175699
0.00048,1,0.0534811,-9.46519e-05,-9.46519e-05,8.72135e-05,-0.000181865
0.0004801,1,0.0447597,-9.5524e-05,-9.5524e-05,9.16895e-05,-0.000187214
0.0004802,1,0.0355908,-9.64409e-05,-9.64409e-05,9.52486e-05,-0.00019169
0.0004803,1,0.0260659,-9.73934e-05,-9.73934e-05,9.78552e-05,-0.000195249
0.0004804,1,0.0162804,-9.8372e-05,-9.8372e-05,9.94832e-05,-0.000197855
0.0004805,1,0.00633208,-9.93668e-05,-9.93668e-05,0.000100116,-0.000199483
0.0004806,1,-0.00367957,-0.000100368,-0.000100368,9.97485e-05,-0.000200116
0.0004807,1,-0.0136544,-0.000101365,-0.000101365,9.8383e-05,-0.000199748
0.0004808,1,-0.0234927,-0.000102349,-0.000102349,9.60338e-05,-0.000198383
0.0004809,1,-0.0330961,-0.00010331,-0.00010331,9.27242e-05,-0.000196034
0.000481,1,-0.0423685,-0.000104237,-0.000104237,8.84873e-05,-0.000192724
0.0004811,1,-0.0512172,-0.000105122,-0.000105122,8.33656e-05,-0.000188487
0.0004812,1,-0.0595538,-0.000105955,-0.000105955,7.74102e-05,-0.000183366
0.0004813,1,-0.0672948,-0.000106729,-0.000106729,7.06807e-05,-0.00017741
0.0004814,1,-0.0743629,-0.000107436,-0.000107436,6.32444e-05,-0.000170681
0.0004815,1,-0.0806873,-0.000108069,-0.000108069,5.51757e-05,-0.000163244
0.0004816,1,-0.0862049,-0.00010862,-0.00010862,4.65552e-05,-0.000155176
0.0004817,1,-0.0908604,-0.000109086,-0.000109086,3.74692e-05,-0.000146555
0.0004818,1,-0.0946073,-0.000109461,-0.000109461,2.80084e-05,-0.000137469
0.0004819,1,-0.0974082,-0.000109741,-0.000109741,1.82676e-05,-0.000128008
0.000482,1,-0.0992349,-0.000109923,-0.000109923,8.34412e-06,-0.000118268
0.0004821,1,-0.100069,-0.000110007,-0.000110007,-1.66282e-06,-0.000108344
0.0004822,1,-0.0999031,-0.00010999,-0.00010999,-1.16531e-05,-9.83372e-05
0.0004823,1,-0.0987378,-0.000109874,-0.000109874,-2.15269e-05,-8.83469e-05
0.0004824,1,-0.0965851,-0.000109659,-0.000109659,-3.11854e-05,-7.84731e-05
0.0004825,1,-0.0934665,-0.000109347,-0.000109347,-4.05321e-05,-6.88146e-05
0.0004826,1,-0.0894133,-0.000108941,-0.000108941,-4.94734e-05,-5.94679e-05
0.0004827,1,-0.084466,-0.000108447,-0.000108447,-5.792e-05,-5.05266e-05
0.0004828,1,-0.078674,-0.000107867,-0.000107867,-6.57874e-05,-4.208e-05
0.0004829,1,-0.0720952,-0.00010721,-0.00010721,-7.29969e-05,-3.42126e-05
0.000483,1,-0.0647956,-0.00010648,-0.00010648,-7.94765e-05,-2.70031e-05
0.0004831,1,-0.0568479,-0.000105685,-0.000105685,-8.51613e-05,-2.05235e-05
0.0004832,1,-0.0483318,-0.000104833,-0.000104833,-8.99944e-05,-1.48387e-05
0.0004833,1,-0.0393323,-0.000103933,-0.000103933,-9.39277e-05,-1.00056e-05
0.0004834,1,-0.0299396,-0.000102994,-0.000102994,-9.69216e-05,-6.07233e-06
0.0004835,1,-0.0202474,-0.000102025,-0.000102025,-9.89464e-05,-3.07838e-06
0.0004836,1,-0.0103528,-0.000101035,-0.000101035,-9.99816e-05,-1.05363e-06
0.0004837,1,-0.000354606,-0.000100035,-0.000100035,-0.000100017,-1.83574e-08
0.0004838,1,0.0096471,-9.90353e-05,-9.90353e-05,-9.90524e-05,1.71031e-08
0.0004839,1,0.0195523,-9.80448e-05,-9.80448e-05,-9.70972e-05,-9.47607e-07
0.000484,1,0.0292621,-9.70738e-05,-9.70738e-05,-9.4171e-05,-2.90284e-06
0.0004841,1,0.0386792,-9.61321e-05,-9.61321e-05,-9.0303e-05,-5.82905e-06
0.0004842,1,0.0477095,-9.52291e-05,-9.52291e-05,-8.55321e-05,-9.69696e-06
0.0004843,1,0.0562627,-9.43737e-05,-9.43737e-05,-7.99058e-05,-1.44679e-05
0.0004844,1,0.0642533,-9.35747e-05,-9.35747e-05,-7.34805e-05,-2.00942e-05
0.0004845,1,0.0716013,-9.28399e-05,-9.28399e-05,-6.63204e-05,-2.65195e-05
0.0004846,1,0.0782333,-9.21767e-05,-9.21767e-05,-5.8497e-05,-3.36796e-05
0.0004847,1,0.084083,-9.15917e-05,-9.15917e-05,-5.00887e-05,-4.1503e-05
0.0004848,1,0.0890919,-9.10908e-05,-9.10908e-05,-4.11795e-05,-4.99113e-05
0.0004849,1,0.0932099,-9.0679e-05,-9.0679e-05,-3.18586e-05,-5.88205e-05
0.000485,1,0.0963957,-9.03604e-05,-9.03604e-05,-2.2219e-05,-6.81414e-05
0.0004851,1,0.0986176,-9.01382e-05,-9.01382e-05,-1.23572e-05,-7.7781e-05
0.0004852,1,0.0998533,-9.00147e-05,-9.00147e-05,-2.37188e-06,-8.76428e-05
0.0004853,1,0.100091,-8.99909e-05,-8.99909e-05,7.63717e-06,-9.76281e-05
0.0004854,1,0.0993268,-9.00673e-05,-9.00673e-05,1.75699e-05,-0.000107637
0.0004855,1,0.0975698,-9.0243e-05,-9.0243e-05,2.73268e-05,-0.00011757
0.0004856,1,0.0948371,-9.05163e-05,-9.05163e-05,3.68105e-05,-0.000127327
0.0004857,1,0.0911561,-9.08844e-05,-9.08844e-05,4.59262e-05,-0.000136811
0.0004858,1,0.0865635,-9.13437e-05,-9.13437e-05,5.45825e-05,-0.000145926
0.0004859,1,0.0811052,-9.18895e-05,-9.18895e-05,6.2693e-05,-0.000154583
0.000486,1,0.0748359,-9.25164e-05,-9.25164e-05,7.01766e-05,-0.000162693
0.0004861,1,0.0678183,-9.32182e-05,-9.32182e-05,7.69584e-05,-0.000170177
0.0004862,1,0.0601224,-9.39878e-05,-9.39878e-05,8.29707e-05,-0.000176958
0.0004863,1,0.0518253,-9.48175e-05,-9.48175e-05,8.81532e-05,-0.000182971
0.0004864,1,0.04301,-9.5699e-05,-9.5699e-05,9.24542e-05,-0.000188153
0.0004865,1,0.0337646,-9.66235e-05,-9.66235e-05,9.58307e-05,-0.000192454
0.0004866,1,0.0241815,-9.75818e-05,-9.75818e-05,9.82488e-05,-0.000195831
0.0004867,1,0.0143567,-9.85643e-05,-9.85643e-05,9.96845e-05,-0.000198249
0.0004868,1,0.0043882,-9.95612e-05,-9.95612e-05,0.000100123,-0.000199685
0.0004869,1,-0.00562413,-0.000100562,-0.000100562,9.95609e-05,-0.000200123
0.000487,1,-0.0155802,-0.000101558,-0.000101558,9.80029e-05,-0.000199561
0.0004871,1,-0.0253805,-0.000102538,-0.000102538,9.54648e-05,-0.000198003
0.0004872,1,-0.034927,-0.000103493,-0.000103493,9.19721e-05,-0.000195465
0.0004873,1,-0.0441242,-0.000104412,-0.000104412,8.75597e-05,-0.000191972
0.0004874,1,-0.0528802,-0.000105288,-0.000105288,8.22717e-05,-0.00018756
0.0004875,1,-0.0611074,-0.000106111,-0.000106111,7.6161e-05,-0.000182272
0.0004876,1,-0.0687234,-0.000106872,-0.000106872,6.92886e-05,-0.000176161
0.0004877,1,-0.0756523,-0.000107565,-0.000107565,6.17234e-05,-0.000169289
0.0004878,1,-0.0818246,-0.000108182,-0.000108182,5.35409e-05,-0.000161723
0.0004879,1,-0.0871787,-0.000108718,-0.000108718,4.4823e-05,-0.000153541
0.000488,1,-0.091661,-0.000109166,-0.000109166,3.56569e-05,-0.000144823
0.0004881,1,-0.0952267,-0.000109523,-0.000109523,2.61343e-05,-0.000135657
0.0004882,1,-0.0978402,-0.000109784,-0.000109784,1.63503e-05,-0.000126134
0.0004883,1,-0.0994752,-0.000109948,-0.000109948,6.40273e-06,-0.00011635
0.0004884,1,-0.100115,-0.000110012,-0.000110012,-3.60881e-06,-0.000106403
0.0004885,1,-0.0997546,-0.000109975,-0.000109975,-1.35843e-05,-9.63912e-05
0.0004886,1,-0.0983962,-0.00010984,-0.00010984,-2.34239e-05,-8.64157e-05
0.0004887,1,-0.0960538,-0.000109605,-0.000109605,-3.30293e-05,-7.65761e-05
0.0004888,1,-0.0927508,-0.000109275,-0.000109275,-4.23043e-05,-6.69707e-05
0.0004889,1,-0.0885204,-0.000108852,-0.000108852,-5.11564e-05,-5.76957e-05
0.000489,1,-0.0834048,-0.00010834,-0.00010834,-5.94969e-05,-4.88436e-05
0.0004891,1,-0.0774551,-0.000107746,-0.000107746,-6.72424e-05,-4.05031e-05
0.0004892,1,-0.0707308,-0.000107073,-0.000107073,-7.43155e-05,-3.27576e-05
0.0004893,1,-0.0632993,-0.00010633,-0.00010633,-8.06454e-05,-2.56845e-05
0.0004894,1,-0.0552348,-0.000105523,-0.000105523,-8.61689e-05,-1.93546e-05
0.0004895,1,-0.0466179,-0.000104662,-0.000104662,-9.08307e-05,-1.38311e-05
0.0004896,1,-0.0375348,-0.000103753,-0.000103753,-9.45841e-05,-9.16935e-06
0.0004897,1,-0.0280764,-0.000102808,-0.000102808,-9.73918e-05,-5.41587e-06
0.0004898,1,-0.0183372,-0.000101834,-0.000101834,-9.92255e-05,-2.60823e-06
0.0004899,1,-0.00841467,-0.000100841,-0.000100841,-0.000100067,-7.74507e-07
0.00049,1,0.00159203,-9.98408e-05,-9.98408e-05,-9.99078e-05,6.69595e-08
0.0004901,1,0.0115828,-9.88417e-05,-9.88417e-05,-9.87495e-05,-9.22432e-08
0.0004902,1,0.0214577,-9.78542e-05,-9.78542e-05,-9.66037e-05,-1.25052e-06
0.0004903,1,0.0311181,-9.68882e-05,-9.68882e-05,-9.34919e-05,-3.3963e-06
0.0004904,1,0.0404673,-9.59533e-05,-9.59533e-05,-8.94452e-05,-6.50811e-06
0.0004905,1,0.0494118,-9.50588e-05,-9.50588e-05,-8.4504e-05,-1.05548e-05
0.0004906,1,0.0578622,-9.42138e-05,-9.42138e-05,-7.87178e-05,-1.5496e-05
0.0004907,1,0.065734,-9.34266e-05,-9.34266e-05,-7.21444e-05,-2.12822e-05
0.0004908,1,0.0729484,-9.27052e-05,-9.27052e-05,-6.48495e-05,-2.78556e-05
0.0004909,1,0.0794334,-9.20567e-05,-9.20567e-05,-5.69062e-05,-3.51505e-05
0.000491,1,0.085124,-9.14876e-05,-9.14876e-05,-4.83938e-05,-4.30938e-05
0.0004911,1,0.0899634,-9.10037e-05,-9.10037e-05,-3.93974e-05,-5.16062e-05
0.0004912,1,0.0939031,-9.06097e-05,-9.06097e-05,-3.00071e-05,-6.06026e-05
0.0004913,1,0.0969038,-9.03096e-05,-9.03096e-05,-2.03167e-05,-6.99929e-05
0.0004914,1,0.0989355,-9.01064e-05,-9.01064e-05,-1.04232e-05,-7.96833e-05
0.0004915,1,0.0999778,-9.00022e-05,-9.00022e-05,-4.25405e-07,-8.95768e-05
0.0004916,1,0.10002,-8.9998e-05,-8.9998e-05,9.57663e-06,-9.95746e-05
0.0004917,1,0.0990627,-9.00937e-05,-9.00937e-05,1.94829e-05,-0.000109577
0.0004918,1,0.0971144,-9.02886e-05,-9.02886e-05,2.91943e-05,-0.000119483
0.0004919,1,0.094195,-9.05805e-05,-9.05805e-05,3.86138e-05,-0.000129194
0.000492,1,0.0903336,-9.09666e-05,-9.09666e-05,4.76472e-05,-0.000138614
0.0004921,1,0.0855689,-9.14431e-05,-9.14431e-05,5.62041e-05,-0.000147647
0.0004922,1,0.0799485,-9.20052e-05,-9.20052e-05,6.41989e-05,-0.000156204
0.0004923,1,0.0735286,-9.26471e-05,-9.26471e-05,7.15518e-05,-0.000164199
0.0004924,1,0.0663734,-9.33627e-05,-9.33627e-05,7.81891e-05,-0.000171552
0.0004925,1,0.0585545,-9.41446e-05,-9.41446e-05,8.40446e-05,-0.000178189
0.0004926,1,0.05015,-9.4985e-05,-9.4985e-05,8.90596e-05,-0.000184045
0.0004927,1,0.0412441,-9.58756e-05,-9.58756e-05,9.3184e-05,-0.00018906
0.0004928,1,0.0319257,-9.68074e-05,-9.68074e-05,9.63766e-05,-0.000193184
